0,0,1,2,3,4
2,2,"('a', ('a', 'b'))",softsign,div,9.805689102564102
3,3,"('a', ('a', ('a', 'b')))",sigmoid,sub,9.805689102564102
4,4,"(('a', ('a', 'b')), ('a', ('a', ('a', 'b'))))",sigmoid,sub,9.805689102564102
5,5,"(('a', 'b'), ('b', ('a', 'b')))",sigmoid,mul,9.805689102564102
0,0,"('a', 'b')",elu,sub,9.815705128205128
1,1,"('b', ('a', 'b'))",sigmoid,add,9.815705128205128
2,2,"('b', ('b', ('a', 'b')))",elu,mul,9.815705128205128
3,3,"('a', ('b', ('a', 'b')))",sigmoid,add,9.815705128205128
4,4,"(('b', ('a', 'b')), ('a', ('b', ('a', 'b'))))",sigmoid,add,9.815705128205128
5,5,"('a', ('a', ('b', ('a', 'b'))))",softsign,div,9.815705128205128
0,0,"('a', 'b')",elu,mul,85.09615384615384
1,1,"('a', ('a', 'b'))",softsign,mul,85.09615384615384
2,2,"(('a', 'b'), ('a', ('a', 'b')))",softsign,div,85.09615384615384
3,3,"('a', ('a', ('a', 'b')))",softsign,mul,85.09615384615384
4,4,"(('a', 'b'), ('a', ('a', ('a', 'b'))))",elu,sub,85.09615384615384
5,5,"('a', ('a', ('a', ('a', 'b'))))",softsign,add,85.09615384615384
0,0,"('a', 'b')",softsign,div,9.795673076923077
1,1,"('b', ('a', 'b'))",elu,mul,9.795673076923077
2,2,"(('a', 'b'), ('b', ('a', 'b')))",sigmoid,add,9.795673076923077
3,3,"('a', (('a', 'b'), ('b', ('a', 'b'))))",elu,add,9.795673076923077
4,4,"('b', ('a', (('a', 'b'), ('b', ('a', 'b')))))",sigmoid,mul,9.795673076923077
5,5,"(('a', (('a', 'b'), ('b', ('a', 'b')))), ('b', ('a', (('a', 'b'), ('b', ('a', 'b'))))))",elu,sub,9.795673076923077
0,0,"('a', 'b')",elu,sub,9.805689102564102
1,1,"('a', ('a', 'b'))",softsign,div,9.805689102564102
2,2,"(('a', 'b'), ('a', ('a', 'b')))",sigmoid,div,9.805689102564102
3,3,"('a', ('a', ('a', 'b')))",softsign,mul,9.805689102564102
4,4,"('a', ('a', ('a', ('a', 'b'))))",softsign,add,9.805689102564102
5,5,"(('a', 'b'), ('a', ('a', ('a', 'b'))))",softsign,mul,9.805689102564102
0,0,"('a', 'b')",sigmoid,sub,82.16145833333333
1,1,"('b', ('a', 'b'))",softsign,div,82.16145833333333
2,2,"('a', ('b', ('a', 'b')))",softsign,mul,82.16145833333333
3,3,"('a', ('a', 'b'))",softsign,mul,82.16145833333333
4,4,"(('b', ('a', 'b')), ('a', ('a', 'b')))",sigmoid,mul,82.16145833333333
5,5,"(('a', 'b'), ('a', ('a', 'b')))",elu,mul,82.16145833333333
0,0,"('a', 'b')",elu,sub,9.795673076923077
1,1,"('a', ('a', 'b'))",softsign,add,9.795673076923077
2,2,"(('a', 'b'), ('a', ('a', 'b')))",sigmoid,add,9.795673076923077
3,3,"('a', (('a', 'b'), ('a', ('a', 'b'))))",softsign,add,9.795673076923077
4,4,"(('a', ('a', 'b')), ('a', (('a', 'b'), ('a', ('a', 'b')))))",sigmoid,mul,9.795673076923077
5,5,"((('a', 'b'), ('a', ('a', 'b'))), ('a', (('a', 'b'), ('a', ('a', 'b')))))",elu,div,9.795673076923077
0,0,"('a', 'b')",softsign,div,9.805689102564102
1,1,"('a', ('a', 'b'))",elu,sub,9.805689102564102
2,2,"(('a', 'b'), ('a', ('a', 'b')))",sigmoid,div,9.805689102564102
3,3,"(('a', 'b'), (('a', 'b'), ('a', ('a', 'b'))))",softsign,mul,9.805689102564102
4,4,"(('a', 'b'), (('a', 'b'), (('a', 'b'), ('a', ('a', 'b')))))",softsign,add,9.805689102564102
5,5,"(('a', ('a', 'b')), (('a', 'b'), ('a', ('a', 'b'))))",sigmoid,sub,9.805689102564102
0,0,"('a', 'b')",elu,mul,86.08774038461539
1,1,"('b', ('a', 'b'))",softsign,add,86.08774038461539
2,2,"('b', ('b', ('a', 'b')))",elu,mul,86.08774038461539
3,3,"('a', ('b', ('a', 'b')))",sigmoid,sub,86.08774038461539
4,4,"('b', ('a', ('b', ('a', 'b'))))",elu,mul,86.08774038461539
5,5,"(('a', 'b'), ('a', ('b', ('a', 'b'))))",elu,add,86.08774038461539
0,0,"('a', 'b')",elu,mul,9.795673076923077
1,1,"('b', ('a', 'b'))",elu,add,9.795673076923077
2,2,"('a', ('a', 'b'))",elu,add,9.795673076923077
3,3,"('b', ('b', ('a', 'b')))",elu,sub,9.795673076923077
4,4,"(('a', 'b'), ('b', ('b', ('a', 'b'))))",elu,div,9.795673076923077
5,5,"('b', (('a', 'b'), ('b', ('b', ('a', 'b')))))",elu,add,9.795673076923077
0,0,"('a', 'b')",sigmoid,div,9.795673076923077
1,1,"('b', ('a', 'b'))",softsign,mul,9.795673076923077
2,2,"(('a', 'b'), ('b', ('a', 'b')))",softsign,sub,9.795673076923077
3,3,"(('a', 'b'), (('a', 'b'), ('b', ('a', 'b'))))",elu,div,9.795673076923077
4,4,"('b', (('a', 'b'), ('b', ('a', 'b'))))",sigmoid,add,9.795673076923077
5,5,"(('a', 'b'), (('a', 'b'), (('a', 'b'), ('b', ('a', 'b')))))",elu,add,9.795673076923077
0,0,"('a', 'b')",elu,div,9.795673076923077
1,1,"('b', ('a', 'b'))",elu,mul,9.795673076923077
2,2,"('a', ('b', ('a', 'b')))",softsign,sub,9.795673076923077
3,3,"(('a', 'b'), ('a', ('b', ('a', 'b'))))",elu,add,9.795673076923077
4,4,"('a', (('a', 'b'), ('a', ('b', ('a', 'b')))))",elu,mul,9.795673076923077
5,5,"(('b', ('a', 'b')), (('a', 'b'), ('a', ('b', ('a', 'b')))))",elu,add,9.795673076923077
0,0,"('a', 'b')",softsign,div,9.805689102564102
1,1,"('a', ('a', 'b'))",sigmoid,add,9.805689102564102
2,2,"('b', ('a', ('a', 'b')))",sigmoid,div,9.805689102564102
3,3,"('b', ('b', ('a', ('a', 'b'))))",softsign,mul,9.805689102564102
4,4,"(('a', 'b'), ('a', ('a', 'b')))",elu,add,9.805689102564102
5,5,"('b', ('b', ('b', ('a', ('a', 'b')))))",softsign,sub,9.805689102564102
0,0,"('a', 'b')",softsign,add,9.805689102564102
1,1,"('b', ('a', 'b'))",elu,add,9.805689102564102
2,2,"(('a', 'b'), ('b', ('a', 'b')))",softsign,mul,9.805689102564102
3,3,"('b', (('a', 'b'), ('b', ('a', 'b'))))",elu,div,9.805689102564102
4,4,"('b', ('b', ('a', 'b')))",sigmoid,mul,9.805689102564102
5,5,"((('a', 'b'), ('b', ('a', 'b'))), ('b', (('a', 'b'), ('b', ('a', 'b')))))",elu,mul,9.805689102564102
0,0,"('a', 'b')",sigmoid,add,9.805689102564102
1,1,"('a', ('a', 'b'))",softsign,add,9.805689102564102
2,2,"('a', ('a', ('a', 'b')))",sigmoid,div,9.805689102564102
3,3,"('a', ('a', ('a', ('a', 'b'))))",elu,add,9.805689102564102
4,4,"(('a', 'b'), ('a', ('a', 'b')))",sigmoid,add,9.805689102564102
5,5,"('b', ('a', ('a', ('a', ('a', 'b')))))",elu,div,9.805689102564102
0,0,"('a', 'b')",elu,mul,9.795673076923077
1,1,"('a', ('a', 'b'))",softsign,mul,9.795673076923077
2,2,"('b', ('a', ('a', 'b')))",softsign,add,9.795673076923077
3,3,"('a', ('b', ('a', ('a', 'b'))))",elu,div,9.795673076923077
4,4,"('b', ('b', ('a', ('a', 'b'))))",sigmoid,div,9.795673076923077
5,5,"(('a', ('a', 'b')), ('b', ('b', ('a', ('a', 'b')))))",sigmoid,sub,9.795673076923077
0,0,"('a', 'b')",sigmoid,mul,9.795673076923077
1,1,"('b', ('a', 'b'))",sigmoid,sub,9.795673076923077
2,2,"('b', ('b', ('a', 'b')))",sigmoid,add,9.795673076923077
3,3,"(('a', 'b'), ('b', ('b', ('a', 'b'))))",sigmoid,mul,9.795673076923077
4,4,"('b', ('b', ('b', ('a', 'b'))))",elu,div,9.795673076923077
5,5,"(('a', 'b'), ('b', ('b', ('b', ('a', 'b')))))",elu,div,9.795673076923077
0,0,"('a', 'b')",sigmoid,add,9.805689102564102
1,1,"('b', ('a', 'b'))",elu,div,9.805689102564102
2,2,"('a', ('b', ('a', 'b')))",softsign,div,9.805689102564102
3,3,"(('a', 'b'), ('b', ('a', 'b')))",softsign,sub,9.805689102564102
4,4,"(('b', ('a', 'b')), (('a', 'b'), ('b', ('a', 'b'))))",sigmoid,div,9.805689102564102
5,5,"(('a', 'b'), (('b', ('a', 'b')), (('a', 'b'), ('b', ('a', 'b')))))",softsign,div,9.805689102564102
0,0,"('a', 'b')",softsign,add,88.45152243589743
1,1,"('a', ('a', 'b'))",softsign,sub,88.45152243589743
2,2,"('b', ('a', ('a', 'b')))",softsign,mul,88.45152243589743
3,3,"('a', ('b', ('a', ('a', 'b'))))",sigmoid,sub,88.45152243589743
4,4,"(('b', ('a', ('a', 'b'))), ('a', ('b', ('a', ('a', 'b')))))",softsign,mul,88.45152243589743
5,5,"(('a', 'b'), (('b', ('a', ('a', 'b'))), ('a', ('b', ('a', ('a', 'b'))))))",elu,add,88.45152243589743
0,0,"('a', 'b')",softsign,sub,90.234375
1,1,"('a', ('a', 'b'))",softsign,sub,90.234375
2,2,"('b', ('a', 'b'))",sigmoid,mul,90.234375
3,3,"(('a', 'b'), ('b', ('a', 'b')))",sigmoid,add,90.234375
4,4,"(('a', 'b'), ('a', ('a', 'b')))",sigmoid,mul,90.234375
5,5,"('a', ('b', ('a', 'b')))",softsign,sub,90.234375
0,0,"('a', 'b')",elu,div,9.795673076923077
1,1,"('b', ('a', 'b'))",softsign,sub,9.795673076923077
2,2,"('b', ('b', ('a', 'b')))",elu,sub,9.795673076923077
3,3,"('a', ('b', ('b', ('a', 'b'))))",sigmoid,mul,9.795673076923077
4,4,"('a', ('a', 'b'))",softsign,div,9.795673076923077
5,5,"('a', ('a', ('a', 'b')))",softsign,mul,9.795673076923077
0,0,"('a', 'b')",sigmoid,div,9.805689102564102
1,1,"('b', ('a', 'b'))",elu,mul,9.805689102564102
2,2,"('b', ('b', ('a', 'b')))",sigmoid,div,9.805689102564102
3,3,"(('b', ('a', 'b')), ('b', ('b', ('a', 'b'))))",softsign,mul,9.805689102564102
4,4,"(('b', ('a', 'b')), (('b', ('a', 'b')), ('b', ('b', ('a', 'b')))))",elu,add,9.805689102564102
5,5,"('a', (('b', ('a', 'b')), ('b', ('b', ('a', 'b')))))",sigmoid,mul,9.805689102564102
0,0,"('a', 'b')",softsign,sub,87.60016025641026
1,1,"('b', ('a', 'b'))",sigmoid,add,87.60016025641026
2,2,"('b', ('b', ('a', 'b')))",sigmoid,mul,87.60016025641026
3,3,"('a', ('b', ('a', 'b')))",elu,div,87.60016025641026
4,4,"(('a', 'b'), ('b', ('a', 'b')))",sigmoid,sub,87.60016025641026
5,5,"(('b', ('a', 'b')), ('b', ('b', ('a', 'b'))))",softsign,div,87.60016025641026
0,0,"('a', 'b')",elu,div,9.795673076923077
1,1,"('a', ('a', 'b'))",elu,div,9.795673076923077
2,2,"('b', ('a', ('a', 'b')))",elu,add,9.795673076923077
3,3,"('a', ('a', ('a', 'b')))",sigmoid,mul,9.795673076923077
4,4,"(('a', ('a', 'b')), ('a', ('a', ('a', 'b'))))",elu,sub,9.795673076923077
5,5,"(('b', ('a', ('a', 'b'))), ('a', ('a', ('a', 'b'))))",elu,add,9.795673076923077
0,0,"('a', 'b')",softsign,div,9.805689102564102
1,1,"('a', ('a', 'b'))",softsign,sub,9.805689102564102
2,2,"('b', ('a', ('a', 'b')))",sigmoid,sub,9.805689102564102
3,3,"(('a', ('a', 'b')), ('b', ('a', ('a', 'b'))))",elu,mul,9.805689102564102
4,4,"('b', (('a', ('a', 'b')), ('b', ('a', ('a', 'b')))))",elu,div,9.805689102564102
5,5,"('a', ('b', (('a', ('a', 'b')), ('b', ('a', ('a', 'b'))))))",sigmoid,mul,9.805689102564102
0,0,"('a', 'b')",softsign,add,87.34975961538461
1,1,"('a', ('a', 'b'))",softsign,sub,87.34975961538461
2,2,"('a', ('a', ('a', 'b')))",sigmoid,add,87.34975961538461
3,3,"(('a', 'b'), ('a', ('a', 'b')))",elu,sub,87.34975961538461
4,4,"(('a', ('a', ('a', 'b'))), (('a', 'b'), ('a', ('a', 'b'))))",sigmoid,div,87.34975961538461
5,5,"(('a', 'b'), ('a', ('a', ('a', 'b'))))",softsign,mul,87.34975961538461
0,0,"('a', 'b')",sigmoid,mul,90.83533653846153
1,1,"('b', ('a', 'b'))",softsign,mul,90.83533653846153
2,2,"('b', ('b', ('a', 'b')))",sigmoid,mul,90.83533653846153
3,3,"('b', ('b', ('b', ('a', 'b'))))",sigmoid,mul,90.83533653846153
4,4,"(('a', 'b'), ('b', ('b', ('a', 'b'))))",softsign,sub,90.83533653846153
5,5,"('a', ('b', ('b', ('a', 'b'))))",sigmoid,add,90.83533653846153
0,0,"('a', 'b')",sigmoid,mul,9.775641025641026
1,1,"('a', ('a', 'b'))",elu,add,9.775641025641026
2,2,"(('a', 'b'), ('a', ('a', 'b')))",softsign,div,9.775641025641026
3,3,"(('a', ('a', 'b')), (('a', 'b'), ('a', ('a', 'b'))))",softsign,sub,9.775641025641026
4,4,"('b', (('a', ('a', 'b')), (('a', 'b'), ('a', ('a', 'b')))))",sigmoid,mul,9.775641025641026
5,5,"(('a', 'b'), (('a', 'b'), ('a', ('a', 'b'))))",sigmoid,mul,9.775641025641026
0,0,"('a', 'b')",elu,mul,9.795673076923077
1,1,"('a', ('a', 'b'))",elu,div,9.795673076923077
2,2,"('b', ('a', 'b'))",softsign,div,9.795673076923077
3,3,"(('a', 'b'), ('b', ('a', 'b')))",elu,add,9.795673076923077
4,4,"(('a', 'b'), (('a', 'b'), ('b', ('a', 'b'))))",softsign,div,9.795673076923077
5,5,"(('a', ('a', 'b')), (('a', 'b'), (('a', 'b'), ('b', ('a', 'b')))))",elu,mul,9.795673076923077
0,0,"('a', 'b')",softsign,div,9.805689102564102
1,1,"('b', ('a', 'b'))",elu,add,9.805689102564102
2,2,"('a', ('a', 'b'))",elu,sub,9.805689102564102
3,3,"('b', ('b', ('a', 'b')))",softsign,add,9.805689102564102
4,4,"(('a', 'b'), ('b', ('a', 'b')))",sigmoid,add,9.805689102564102
5,5,"('a', (('a', 'b'), ('b', ('a', 'b'))))",sigmoid,sub,9.805689102564102
0,0,"('a', 'b')",softsign,mul,86.57852564102564
1,1,"('a', ('a', 'b'))",elu,sub,86.57852564102564
2,2,"('b', ('a', 'b'))",softsign,add,86.57852564102564
3,3,"('a', ('b', ('a', 'b')))",sigmoid,add,86.57852564102564
4,4,"('b', ('b', ('a', 'b')))",elu,add,86.57852564102564
5,5,"(('a', 'b'), ('a', ('a', 'b')))",elu,add,86.57852564102564
0,0,"('a', 'b')",sigmoid,add,91.11578525641026
1,1,"('a', ('a', 'b'))",softsign,add,91.11578525641026
2,2,"('b', ('a', ('a', 'b')))",elu,sub,91.11578525641026
3,3,"('a', ('a', ('a', 'b')))",sigmoid,add,91.11578525641026
4,4,"(('a', 'b'), ('a', ('a', 'b')))",softsign,sub,91.11578525641026
5,5,"(('a', 'b'), (('a', 'b'), ('a', ('a', 'b'))))",softsign,add,91.11578525641026
0,0,"('a', 'b')",elu,div,9.795673076923077
1,1,"('a', ('a', 'b'))",elu,div,9.795673076923077
2,2,"(('a', 'b'), ('a', ('a', 'b')))",softsign,mul,9.795673076923077
3,3,"('a', (('a', 'b'), ('a', ('a', 'b'))))",elu,add,9.795673076923077
4,4,"('b', ('a', (('a', 'b'), ('a', ('a', 'b')))))",elu,add,9.795673076923077
5,5,"('b', ('a', ('a', 'b')))",sigmoid,sub,9.795673076923077
0,0,"('a', 'b')",elu,add,9.795673076923077
1,1,"('b', ('a', 'b'))",sigmoid,div,9.795673076923077
2,2,"('a', ('a', 'b'))",sigmoid,mul,9.795673076923077
3,3,"(('a', 'b'), ('a', ('a', 'b')))",sigmoid,div,9.795673076923077
4,4,"(('a', ('a', 'b')), (('a', 'b'), ('a', ('a', 'b'))))",elu,mul,9.795673076923077
5,5,"('b', ('b', ('a', 'b')))",softsign,add,9.795673076923077
0,0,"('a', 'b')",elu,add,9.795673076923077
1,1,"('a', ('a', 'b'))",softsign,sub,9.795673076923077
2,2,"(('a', 'b'), ('a', ('a', 'b')))",softsign,div,9.795673076923077
3,3,"(('a', ('a', 'b')), (('a', 'b'), ('a', ('a', 'b'))))",softsign,mul,9.795673076923077
4,4,"('a', ('a', ('a', 'b')))",sigmoid,div,9.795673076923077
5,5,"(('a', 'b'), ('a', ('a', ('a', 'b'))))",elu,div,9.795673076923077
0,0,"('a', 'b')",elu,mul,9.805689102564102
1,1,"('a', ('a', 'b'))",elu,mul,9.805689102564102
2,2,"('b', ('a', ('a', 'b')))",elu,sub,9.805689102564102
3,3,"(('a', 'b'), ('b', ('a', ('a', 'b'))))",elu,div,9.805689102564102
4,4,"('a', ('a', ('a', 'b')))",sigmoid,div,9.805689102564102
5,5,"('b', ('a', ('a', ('a', 'b'))))",softsign,sub,9.805689102564102
0,0,"('a', 'b')",softsign,add,90.09415064102564
1,1,"('a', ('a', 'b'))",softsign,sub,90.09415064102564
2,2,"('a', ('a', ('a', 'b')))",softsign,add,90.09415064102564
3,3,"('b', ('a', ('a', ('a', 'b'))))",sigmoid,add,90.09415064102564
4,4,"('a', ('b', ('a', ('a', ('a', 'b')))))",softsign,mul,90.09415064102564
5,5,"('b', ('a', 'b'))",elu,add,90.09415064102564
0,0,"('a', 'b')",softsign,add,87.53004807692308
1,1,"('a', ('a', 'b'))",sigmoid,add,87.53004807692308
2,2,"('b', ('a', ('a', 'b')))",sigmoid,div,87.53004807692308
3,3,"('b', ('a', 'b'))",softsign,add,87.53004807692308
4,4,"(('a', 'b'), ('b', ('a', ('a', 'b'))))",softsign,sub,87.53004807692308
5,5,"('b', ('b', ('a', 'b')))",elu,sub,87.53004807692308
0,0,"('a', 'b')",sigmoid,div,9.785657051282051
1,1,"('b', ('a', 'b'))",softsign,mul,9.785657051282051
2,2,"('a', ('b', ('a', 'b')))",softsign,add,9.785657051282051
3,3,"('a', ('a', 'b'))",elu,mul,9.785657051282051
4,4,"('a', ('a', ('b', ('a', 'b'))))",sigmoid,sub,9.785657051282051
5,5,"(('a', 'b'), ('a', ('a', ('b', ('a', 'b')))))",sigmoid,mul,9.785657051282051
0,0,"('a', 'b')",elu,sub,9.795673076923077
1,1,"('a', ('a', 'b'))",softsign,mul,9.795673076923077
2,2,"(('a', 'b'), ('a', ('a', 'b')))",sigmoid,sub,9.795673076923077
3,3,"('a', ('a', ('a', 'b')))",softsign,sub,9.795673076923077
4,4,"(('a', 'b'), ('a', ('a', ('a', 'b'))))",softsign,add,9.795673076923077
5,5,"('b', ('a', 'b'))",softsign,div,9.795673076923077
0,0,"('a', 'b')",elu,sub,9.795673076923077
1,1,"('b', ('a', 'b'))",softsign,sub,9.795673076923077
2,2,"('a', ('b', ('a', 'b')))",softsign,div,9.795673076923077
3,3,"('a', ('a', 'b'))",softsign,div,9.795673076923077
4,4,"('b', ('a', ('b', ('a', 'b'))))",softsign,add,9.795673076923077
5,5,"(('a', ('a', 'b')), ('b', ('a', ('b', ('a', 'b')))))",softsign,sub,9.795673076923077
0,0,"('a', 'b')",softsign,sub,88.90224358974359
1,1,"('a', ('a', 'b'))",softsign,add,88.90224358974359
2,2,"(('a', 'b'), ('a', ('a', 'b')))",elu,mul,88.90224358974359
3,3,"('b', (('a', 'b'), ('a', ('a', 'b'))))",softsign,sub,88.90224358974359
4,4,"('a', ('b', (('a', 'b'), ('a', ('a', 'b')))))",elu,sub,88.90224358974359
5,5,"('a', (('a', 'b'), ('a', ('a', 'b'))))",elu,add,88.90224358974359
0,0,"('a', 'b')",softsign,add,9.815705128205128
1,1,"('a', ('a', 'b'))",elu,sub,9.815705128205128
2,2,"('b', ('a', ('a', 'b')))",softsign,sub,9.815705128205128
3,3,"('b', ('b', ('a', ('a', 'b'))))",sigmoid,mul,9.815705128205128
4,4,"('a', ('b', ('a', ('a', 'b'))))",elu,add,9.815705128205128
5,5,"(('a', ('a', 'b')), ('b', ('a', ('a', 'b'))))",sigmoid,div,9.815705128205128
0,0,"('a', 'b')",softsign,mul,9.805689102564102
1,1,"('a', ('a', 'b'))",elu,mul,9.805689102564102
2,2,"(('a', 'b'), ('a', ('a', 'b')))",softsign,add,9.805689102564102
3,3,"('a', (('a', 'b'), ('a', ('a', 'b'))))",elu,div,9.805689102564102
4,4,"('b', ('a', 'b'))",elu,add,9.805689102564102
5,5,"(('a', ('a', 'b')), ('a', (('a', 'b'), ('a', ('a', 'b')))))",softsign,div,9.805689102564102
0,0,"('a', 'b')",sigmoid,add,89.48317307692308
1,1,"('a', ('a', 'b'))",sigmoid,sub,89.48317307692308
2,2,"(('a', 'b'), ('a', ('a', 'b')))",sigmoid,div,89.48317307692308
3,3,"(('a', ('a', 'b')), (('a', 'b'), ('a', ('a', 'b'))))",softsign,add,89.48317307692308
4,4,"(('a', 'b'), (('a', 'b'), ('a', ('a', 'b'))))",softsign,mul,89.48317307692308
5,5,"('a', ('a', ('a', 'b')))",softsign,sub,89.48317307692308
0,0,"('a', 'b')",sigmoid,sub,89.1826923076923
1,1,"('a', ('a', 'b'))",elu,add,89.1826923076923
2,2,"('a', ('a', ('a', 'b')))",softsign,div,89.1826923076923
3,3,"('b', ('a', ('a', ('a', 'b'))))",sigmoid,mul,89.1826923076923
4,4,"(('a', 'b'), ('b', ('a', ('a', ('a', 'b')))))",softsign,add,89.1826923076923
5,5,"('b', ('a', 'b'))",softsign,sub,89.1826923076923
0,0,"('a', 'b')",sigmoid,sub,88.7920673076923
1,1,"('b', ('a', 'b'))",sigmoid,add,88.7920673076923
2,2,"('a', ('b', ('a', 'b')))",softsign,add,88.7920673076923
3,3,"('b', ('b', ('a', 'b')))",softsign,mul,88.7920673076923
4,4,"(('a', 'b'), ('b', ('a', 'b')))",softsign,mul,88.7920673076923
5,5,"('b', (('a', 'b'), ('b', ('a', 'b'))))",sigmoid,sub,88.7920673076923
0,0,"('a', 'b')",sigmoid,mul,82.66225961538461
1,1,"('a', ('a', 'b'))",sigmoid,mul,82.66225961538461
2,2,"('a', ('a', ('a', 'b')))",elu,mul,82.66225961538461
3,3,"('b', ('a', ('a', ('a', 'b'))))",sigmoid,add,82.66225961538461
4,4,"(('a', ('a', 'b')), ('b', ('a', ('a', ('a', 'b')))))",softsign,mul,82.66225961538461
5,5,"(('a', ('a', 'b')), ('a', ('a', ('a', 'b'))))",elu,add,82.66225961538461
0,0,"('a', 'b')",elu,div,9.785657051282051
1,1,"('b', ('a', 'b'))",elu,div,9.785657051282051
2,2,"('a', ('a', 'b'))",sigmoid,mul,9.785657051282051
3,3,"('b', ('b', ('a', 'b')))",sigmoid,sub,9.785657051282051
4,4,"(('a', 'b'), ('a', ('a', 'b')))",softsign,mul,9.785657051282051
5,5,"('a', ('b', ('a', 'b')))",elu,div,9.785657051282051
0,0,"('a', 'b')",sigmoid,div,9.785657051282051
1,1,"('a', ('a', 'b'))",elu,div,9.785657051282051
2,2,"('a', ('a', ('a', 'b')))",softsign,mul,9.785657051282051
3,3,"(('a', 'b'), ('a', ('a', ('a', 'b'))))",sigmoid,mul,9.785657051282051
4,4,"('a', (('a', 'b'), ('a', ('a', ('a', 'b')))))",softsign,mul,9.785657051282051
5,5,"('b', ('a', ('a', ('a', 'b'))))",sigmoid,div,9.785657051282051
0,0,"('a', 'b')",softsign,add,88.13100961538461
1,1,"('b', ('a', 'b'))",sigmoid,add,88.13100961538461
2,2,"('b', ('b', ('a', 'b')))",elu,sub,88.13100961538461
3,3,"(('b', ('a', 'b')), ('b', ('b', ('a', 'b'))))",softsign,add,88.13100961538461
4,4,"(('a', 'b'), ('b', ('a', 'b')))",elu,div,88.13100961538461
5,5,"('a', ('b', ('a', 'b')))",sigmoid,add,88.13100961538461
0,0,"('a', 'b')",softsign,add,9.795673076923077
1,1,"('a', ('a', 'b'))",elu,add,9.795673076923077
2,2,"('b', ('a', ('a', 'b')))",softsign,div,9.795673076923077
3,3,"(('a', 'b'), ('a', ('a', 'b')))",sigmoid,div,9.795673076923077
4,4,"('a', ('b', ('a', ('a', 'b'))))",elu,div,9.795673076923077
5,5,"(('a', ('a', 'b')), ('a', ('b', ('a', ('a', 'b')))))",sigmoid,sub,9.795673076923077
0,0,"('a', 'b')",elu,mul,9.805689102564102
1,1,"('b', ('a', 'b'))",softsign,add,9.805689102564102
2,2,"(('a', 'b'), ('b', ('a', 'b')))",elu,div,9.805689102564102
3,3,"('b', (('a', 'b'), ('b', ('a', 'b'))))",softsign,mul,9.805689102564102
4,4,"(('a', 'b'), ('b', (('a', 'b'), ('b', ('a', 'b')))))",elu,add,9.805689102564102
5,5,"('a', ('b', (('a', 'b'), ('b', ('a', 'b')))))",elu,sub,9.805689102564102
0,0,"('a', 'b')",sigmoid,mul,82.22155448717949
1,1,"('b', ('a', 'b'))",elu,sub,82.22155448717949
2,2,"('b', ('b', ('a', 'b')))",elu,sub,82.22155448717949
3,3,"(('a', 'b'), ('b', ('a', 'b')))",softsign,mul,82.22155448717949
4,4,"(('b', ('a', 'b')), (('a', 'b'), ('b', ('a', 'b'))))",softsign,mul,82.22155448717949
5,5,"(('b', ('a', 'b')), ('b', ('b', ('a', 'b'))))",softsign,mul,82.22155448717949
0,0,"('a', 'b')",elu,add,91.00560897435898
1,1,"('a', ('a', 'b'))",sigmoid,sub,91.00560897435898
2,2,"(('a', 'b'), ('a', ('a', 'b')))",sigmoid,sub,91.00560897435898
3,3,"(('a', 'b'), (('a', 'b'), ('a', ('a', 'b'))))",sigmoid,mul,91.00560897435898
4,4,"('b', ('a', ('a', 'b')))",elu,div,91.00560897435898
5,5,"(('a', ('a', 'b')), (('a', 'b'), (('a', 'b'), ('a', ('a', 'b')))))",sigmoid,sub,91.00560897435898
0,0,"('a', 'b')",elu,div,9.805689102564102
1,1,"('a', ('a', 'b'))",elu,mul,9.805689102564102
2,2,"(('a', 'b'), ('a', ('a', 'b')))",elu,add,9.805689102564102
3,3,"(('a', 'b'), (('a', 'b'), ('a', ('a', 'b'))))",softsign,div,9.805689102564102
4,4,"('a', ('a', ('a', 'b')))",softsign,add,9.805689102564102
5,5,"('b', ('a', ('a', ('a', 'b'))))",elu,div,9.805689102564102
0,0,"('a', 'b')",sigmoid,add,9.785657051282051
1,1,"('b', ('a', 'b'))",sigmoid,div,9.785657051282051
2,2,"('a', ('a', 'b'))",sigmoid,div,9.785657051282051
3,3,"(('a', 'b'), ('b', ('a', 'b')))",sigmoid,sub,9.785657051282051
4,4,"(('b', ('a', 'b')), (('a', 'b'), ('b', ('a', 'b'))))",elu,add,9.785657051282051
5,5,"(('a', 'b'), ('a', ('a', 'b')))",softsign,add,9.785657051282051
0,0,"('a', 'b')",elu,sub,86.76883012820512
1,1,"('b', ('a', 'b'))",elu,sub,86.76883012820512
2,2,"(('a', 'b'), ('b', ('a', 'b')))",sigmoid,add,86.76883012820512
3,3,"(('b', ('a', 'b')), (('a', 'b'), ('b', ('a', 'b'))))",elu,sub,86.76883012820512
4,4,"('a', (('a', 'b'), ('b', ('a', 'b'))))",softsign,add,86.76883012820512
5,5,"(('a', 'b'), ('a', (('a', 'b'), ('b', ('a', 'b')))))",softsign,mul,86.76883012820512
0,0,"('a', 'b')",elu,add,86.27804487179488
1,1,"('a', ('a', 'b'))",softsign,add,86.27804487179488
2,2,"('a', ('a', ('a', 'b')))",softsign,add,86.27804487179488
3,3,"('a', ('a', ('a', ('a', 'b'))))",sigmoid,sub,86.27804487179488
4,4,"(('a', ('a', 'b')), ('a', ('a', ('a', ('a', 'b')))))",sigmoid,sub,86.27804487179488
